sample_id,label,area,perimeter,circularity,eccentricity,aspect_ratio,mean_intensity,std_intensity,min_intensity,max_intensity,contrast,entropy,edge_density,gradient_mean,gradient_std,contour_variance,fractal_dimension,hole_depth_estimate,difficulty_level,noise_level,blur_level,illumination_variance
27,ambiguous,378.3661538796089,79.73937281001702,0.5839590237621322,0.34428657569954096,1.8104302465985573,134.3666475678055,11.903829967533174,81.36157259807193,153.7554555165682,46.975862540900984,5.647513552178765,0.04941919323118667,27.64625480246989,17.093885726446274,0.23554186474196265,1.7111489323401385,0.6273703092959892,medium,0.327425943908325,0.6109952572514745,0.12245908979758027
28,non_bullet,265.0893563774604,61.984660375510096,0.3088658997933227,0.2774146600389434,2.395980942995585,159.52093364794445,48.464294716793155,29.575283462032942,202.04366169274095,39.47832331038572,4.642091137405711,0.05395625550802859,8.40927762573646,5.540394048161836,0.02766619358167305,1.498130741823577,0.16643249074582367,medium,0.1569006732190346,0.5390808804451849,0.22400647406322555
29,ambiguous,315.0276725956371,191.92019162018707,0.8047164728551834,0.6118683673823988,1.6575485749851815,83.82033229377954,38.59730459342677,87.12646852701572,151.62197991197317,40.501404979031534,3.897093672967621,0.0838401351757794,15.399740199381041,15.440077366159466,0.046910936197721576,1.8125839031325104,0.692220976791684,hard,0.573146093849059,0.44591032248626306,0.452530289184496
30,bullet_hole,611.5831652756367,165.96392008895984,0.8210676833903887,0.3811505077841727,1.9812271517963982,40.53468486508099,51.68221719047229,70.60581146380308,201.4977128945774,28.038695373242575,6.5397069873798666,0.25195714059169544,10.528690252767335,6.844155547484187,1.2440730156171196,1.3441455620874554,0.6200854000759695,medium,0.8940691402716151,0.19124617580035425,0.48783768896831553
31,bullet_hole,1247.3779927555154,146.69756064795632,0.7418217674011427,0.5067717085301869,2.537960390457259,81.27090213913144,29.572340895753868,47.282562489630244,217.57550338768112,17.56542455664718,4.744977793457269,0.39018279584093196,5.93880800150114,7.6880850115950885,0.608342764816182,1.9334641192357727,0.7680510087095287,medium,0.22935026956810492,0.5399808216152029,0.10227213235839068
32,bullet_hole,1200.0257270140628,100.8773231519669,0.37922798785223333,0.4323178001756535,2.170521751019693,53.6041424618267,24.763644478368295,47.53590676808685,188.169018023773,54.870424012449085,6.605036831186253,0.10737209171643072,14.535220247578085,4.535634871115503,1.0124269015301817,2.0288705094885957,0.7281976445584194,easy,0.8489345494480919,0.29521034838267546,0.5726161632259866
33,bullet_hole,1101.2867091169396,276.7165508920256,0.8719542163649427,0.7998059541935695,1.4881280219345026,87.8517556718486,46.98191883667158,58.645951237479764,177.43073890762616,78.733372560086,6.591592419097008,0.09498048395544076,5.653958558085496,14.389953721988183,0.9853698175134957,2.2358156241111455,0.8315978783486471,easy,0.32550396537027737,0.15907156352649093,0.19256843357459252
34,ambiguous,358.1239116000302,234.5166436952378,0.7756084272700484,0.5818855278458035,1.4006796421928847,133.7381335561329,16.605368043913934,68.8292998427255,173.07088876159168,40.70701877621342,6.1280073023757655,0.1589509784385898,16.33154431314649,16.25941888895441,0.4193108980990284,1.9547757512842603,0.27687465605145906,easy,0.3213193892313151,0.2918082462698833,0.22316263547480442
35,bullet_hole,1015.6155219106003,220.43279348470034,0.778033786029921,0.2776221738417614,1.6906879558526604,50.46737166934183,59.50810798064978,10.195254958027745,192.48772798621042,14.371327183825521,6.2843134479929645,0.08232104363090129,21.85018391156778,3.016701632062677,1.0747115491525985,2.143036946927703,0.5427527383001954,easy,0.449116145193043,0.4654885454025238,0.27084795590290534
36,non_bullet,266.204423421628,164.42467873886616,0.8471756608687322,0.6510140437026865,1.821009642696713,191.52730954062764,17.654647052161128,40.6082132559771,236.75282445639812,25.934277507357464,5.097745383430997,0.16315838211254202,13.83693687820947,13.559773466048552,0.12281578702440726,1.4092794453681599,0.09126518476447971,medium,0.7457881688196423,0.1692780363860948,0.19925976729377148
37,bullet_hole,893.5220186781805,284.3826375980982,0.8771085773281091,0.12669821074783705,2.4882533714287405,61.98571949287742,49.31860762770291,27.13881882367648,199.5188999278147,59.769155902457804,4.756165955284592,0.08947892160330194,22.647061117043037,18.409496415235463,1.0482301469280049,2.0738007485690337,0.42901613815765,hard,0.4187719017433714,0.22823877158864442,0.40352551389006086
38,bullet_hole,1021.307296748582,75.83479451592667,0.927674563598168,0.061142091880627844,1.9622513836336912,96.40578566320934,23.335231096410954,44.91234139302508,209.91978079298286,40.491241060889635,4.65938740120638,0.3064531953946573,22.146906877161616,16.998883076645264,0.5249466756113442,1.9095285097540635,0.541415177199282,medium,0.5888960890446404,0.35881646761088215,0.31733164804647446
39,non_bullet,322.18813169621245,150.94478285607988,0.6448075716785648,0.36183073518618053,2.700753838599411,191.43716733638618,17.63362734491739,23.97090782424447,189.12353587559338,26.123998247164582,5.244027345659683,0.03555312023414544,13.004655485101383,18.44200457256062,0.20461274009589797,2.048233716493509,0.14776027665363795,medium,0.2350966437799305,0.2732951556992493,0.49404009166020263
40,non_bullet,66.59547264902972,83.60657189441446,0.621638496803923,0.6067326841502934,2.5408235741372875,168.35045752662467,32.47901265993191,30.521453012885914,252.24297111404184,56.4353827669545,4.632950077385194,0.06328801259888396,23.277574575089055,6.359302020687819,0.08585499448684408,1.8298338889620702,0.16023430065906497,medium,0.36749054448310636,0.5402336014465305,0.11486627118082841
41,bullet_hole,639.581985028951,256.49973276395906,0.3210101224619587,0.4401372017992953,2.134257415064746,48.36134519691077,35.86331306695759,47.52970738232557,233.0133113008243,19.34801626538858,4.242308062203149,0.2655041187058105,22.273784156698895,9.274671771987013,1.337982642325403,1.7154933966959143,0.45931929550927003,medium,0.4520821007612499,0.12534508304116948,0.35312773490710353
42,ambiguous,251.8619258159129,98.10826514089601,0.6472432664553107,0.6678513124404035,1.206293521756722,85.67483506555523,56.86613903051549,79.5072881181164,169.03127683291297,59.84055728387139,4.539834890550228,0.08643598883450054,24.58225231097166,19.33012654365318,0.06332793642359696,1.7206302368788193,0.6605347431497907,medium,0.5107062060632277,0.3634182718684984,0.24975401804392372
43,bullet_hole,340.6202038159871,205.733926718618,0.4292796069097113,0.23023423272250582,2.3187006061985,73.3543774271186,55.03497608638083,98.23905545175666,170.79324939626483,19.38837358968531,3.225605431043162,0.35390395635646477,12.367871171411718,2.0326166096465297,0.4909635118733575,1.6404410800994185,0.942683237844233,easy,0.8932396271225139,0.46647911569995715,0.1625926711773057
44,ambiguous,282.40904815392844,120.45231388857786,0.4347336396573281,0.33334761793205864,1.633368712033852,91.59922164392259,42.25171776139776,28.958270467072712,210.60597337436894,14.612451552238088,3.7651566267860574,0.08740700160615626,28.423731347717386,8.790535742882518,0.33203706059991706,1.555087222421398,0.6366957289546096,medium,0.2452751819799238,0.1409756200560351,0.21797742419851324
45,bullet_hole,1475.2821936382882,227.53317194025644,0.5385487957243434,0.12959406392367684,2.3772901045287798,92.8686684299015,58.82597447358807,72.6604437331869,247.51658377412025,66.30132990688617,3.652458700466715,0.13722131970695056,13.546640044058758,5.028687998084075,0.9561467324749089,2.275450524134951,0.9096012794130365,easy,0.721094125077119,0.3963707243472233,0.05247746453915877
46,bullet_hole,1236.0317552203396,177.96580425186647,0.7567798945382314,0.6445275543355635,2.2582351572685333,36.78421289468964,13.396199049743105,71.01732665901606,221.12089383855923,11.709881805844326,4.646990670360973,0.16653258643683067,21.735301606341086,5.890444621596573,0.9681334998665361,2.213205961814172,0.7247343567093403,medium,0.7483517791564558,0.7450204153515713,0.5881782818129795
47,bullet_hole,521.3666546098232,78.77892870365054,0.3845170661725862,0.2957412227627117,1.4203516704678467,37.23646050413719,32.372837775127465,47.60207068801199,244.65809004238685,12.431796321134705,4.279518306671053,0.2588302621989816,20.120044046099096,10.642272122255765,1.2603652030590238,1.3627221714144588,0.9478487999954817,easy,0.761615824185102,0.44632796830499255,0.12356838229235119
48,bullet_hole,1164.8613118574722,137.48353812378232,0.3171904866884838,0.3016679012724928,2.9520403150489885,59.57120530216154,53.04555669248988,32.93780670342177,211.71851753196907,69.31077218748457,4.765097347000275,0.05628525231255284,6.862761545466002,11.187068984276719,1.460271188378642,1.9932095422188678,0.6803545305021654,hard,0.20318714357892714,0.23255261305430397,0.47422772876926744
49,bullet_hole,1442.9727132450796,35.47568502153682,0.6116202691076162,0.4352778992169167,1.480525168997863,44.54394406078099,11.858359591798177,58.6208166190509,230.24684577253484,79.52078725131123,6.033210468842074,0.3277713449894534,20.411521955719937,19.74660786146032,1.0319433006489416,2.160253286399704,0.7840499264418006,hard,0.8593384846807168,0.7509009503503927,0.2597784390808461
50,bullet_hole,1315.095212884175,217.97978775274356,0.4339479569591639,0.3809222518187876,1.130001577897777,39.16518764887442,50.39196213326403,12.594064104750057,244.8252382401775,70.496142158309,4.858331057756985,0.31052887150639674,20.486126845453832,16.455361562079407,0.7613466310216856,2.0858084842443496,0.6722405370918536,easy,0.496842612798861,0.7586760514899558,0.3175046554538311
51,ambiguous,387.8926054447058,37.202725904395585,0.30807663596605595,0.709857826789764,1.0901777120107798,69.99358485925067,45.21716104302855,87.1985096244957,160.29607409905805,40.54109966831123,6.849211932697107,0.1684863454994812,17.242600796446375,15.726280030247953,0.4166888122158319,1.6480269631887192,0.2818120001051169,medium,0.8191146876524708,0.42933132377400973,0.3402940499573564
52,bullet_hole,372.3851879708544,169.62263979059924,0.796346811749203,0.3854993199996408,2.5797292420710773,61.73594239229101,39.00904688750016,11.309973942382246,166.41480103124806,40.59236078148396,4.587557572356158,0.3102404943730531,19.518428494933797,8.986395458040487,0.42198836848550136,1.5268371023254952,0.5283679482019699,hard,0.5816257638517942,0.3964071634298547,0.33321012987336956
53,ambiguous,133.3411501815123,211.12320380950254,0.7570110374436312,0.26861310263190236,1.940743134769733,104.99027043075216,57.5935275728317,76.67052379968149,251.80347189843445,62.23780416024018,3.7024005588340696,0.022261817930488485,19.44153591799159,8.440639034646972,0.1377289550690851,2.107210996425417,0.6148343401325476,easy,0.4252449503114605,0.32190067881401274,0.5174931762429557
54,bullet_hole,790.8275528419637,95.20668125113654,0.6313200615423173,0.3349699641948144,1.8969704560052676,30.26037625726414,58.93565207602273,35.027237066932756,197.47920863281132,19.34608859469737,3.1918309297479506,0.32139333010737314,19.267079376799465,15.69268650879011,0.3948216385525172,1.8718287711826909,0.5151082688415659,hard,0.34023185575603165,0.25964327183001396,0.05633930772914189
55,non_bullet,143.9189269461301,265.3069476424714,0.31974672697040063,0.5845653160719382,1.0925163785225678,120.12635368623295,19.64351346667019,49.72024035565531,194.093561961565,23.42852802207074,4.335259646836949,0.14826421031158374,21.731427314491206,3.2926625077504825,0.37365791278644317,1.3530458811970283,0.13959435818472274,easy,0.5571947918248383,0.28204392362953346,0.3732295701579003
56,bullet_hole,1316.273671408345,211.84953244065994,0.37475710893826353,0.5711155474037906,1.8830945777596608,84.99666213611192,56.97416320557137,14.161135061789931,217.4975060356525,36.738603182406216,6.827258682363511,0.16549121335159678,29.054647737295003,18.22674531981348,0.5514982059038532,2.1035417768264275,0.4646117443820711,easy,0.8967031513526295,0.27686410151989765,0.2902274431278258
57,ambiguous,582.0270650657446,45.05239158698856,0.3340636961997792,0.7308618933330533,2.442515815867649,61.803937722406914,42.2408501407953,52.25728202618095,232.10502478207593,20.895359493311357,4.56776475915375,0.10310080764522526,7.760237441918156,9.551246768075305,0.15825088963131018,1.3355821457934627,0.24778722383130058,medium,0.2525515520469264,0.6348257762172302,0.05992085022755445
58,bullet_hole,1253.3942888603324,283.41612468822893,0.42079083611747264,0.7834950678036761,2.988575971522118,62.805614589746966,35.55894350753216,17.014274017715792,183.19101323379405,39.71449828735746,4.237296897432891,0.14822245295678055,29.305742730408937,4.760566893483421,1.153326281331921,1.300410289439175,0.4742709751743011,hard,0.5971370020517827,0.7411601027678367,0.20836375175127042
59,bullet_hole,787.7150634406642,70.09970454942172,0.5690790040146352,0.41254405001159483,1.5270143070417137,33.38771173620359,24.60621689662831,16.277610102536876,201.35907333017025,65.56903050075029,5.645441574645223,0.08772728657793946,17.1895400849179,14.557634890035049,0.8888638855201236,1.691675596535549,0.8714561244727431,easy,0.6164358159629086,0.7780470657101929,0.1021993503713429
60,bullet_hole,1223.5535029326193,66.78765257483403,0.8769159966805242,0.4030717942907022,2.7562303939714026,52.67268868062654,37.22186673382426,67.41921166150007,234.44742120973726,56.14088812200941,4.592219362715751,0.22977168437502787,25.076138116896995,8.725705334713716,0.7045578937990462,1.395690116058001,0.697734460485697,medium,0.8359383264163108,0.1637254204618092,0.4065150475967057
61,non_bullet,397.49078890564397,107.81472733951048,0.4670446279521159,0.5481145737908616,1.838775663039372,148.52974390608415,58.09758846527364,68.38430306453614,233.16468206014093,30.491908400821195,3.3167456364345034,0.1026863391025574,12.864538663655683,5.637496970142626,0.4763210654004307,1.7439882143420302,0.11260258863433262,medium,0.2810314440365892,0.2390554568767974,0.2043903583555267
62,non_bullet,287.16391373485794,46.61661921640595,0.47548286395605033,0.6263158033379317,2.770030649094517,147.56047147152506,17.18399335463019,46.354783925892185,199.38402503340666,71.15027140318139,6.051196211503221,0.10748467148992948,21.768680011794334,17.2523909703686,0.004769477012772472,1.7028900310500485,0.03456401029129046,hard,0.830432375457809,0.618219121590766,0.348562755883741
63,bullet_hole,676.8476506820074,164.2141135247152,0.7893258464321564,0.6674514898360792,2.758793986611769,30.09488671485642,31.824537757345322,63.063619052965045,158.34956989613238,44.16267569972249,3.619263019486941,0.17937509116788253,13.232632821614983,9.623730390347147,0.9431276033663725,2.202876647062996,0.6214914073084351,medium,0.44586347351062905,0.7867918369980855,0.46746542642816147
64,bullet_hole,409.43003023334893,165.68785381494624,0.8514715221798321,0.06530120801615476,2.2089779645169187,42.59997316274808,20.236399687829337,86.23349164397315,179.7634206727283,58.07290041973362,5.696878529789588,0.127522742100874,5.869979996708753,9.366492328137152,0.5759510975556306,2.1089777496137083,0.9478070308602365,medium,0.750273141341509,0.4199167665348379,0.38358172392777035
65,ambiguous,289.32119170204703,179.44237295368248,0.6226592990901048,0.2795007301873756,2.8544129295816623,103.73005167545969,37.37223535420898,40.773921619159495,218.3735808780799,63.757673046686364,6.842912352912972,0.1049143408308407,7.80246275876897,9.933784425857745,0.2394852807267357,2.1969940781856736,0.4090653414854656,medium,0.4461005763472148,0.7673269854209969,0.3168225492428841
66,bullet_hole,246.29579535469392,180.88703515775995,0.7595702600598748,0.18311137624325885,1.5044462684612376,68.79188051277,49.5901755876727,94.7170616843394,164.27293847356867,44.835468815365275,3.8567050109583474,0.07102560892424387,13.137583453153386,4.586377253315829,1.1229129954645203,1.8337254136714445,0.6738869664230662,hard,0.25787585324273316,0.10646911188386006,0.49448637696331693
67,ambiguous,297.3300439749729,205.10229724253477,0.5011311061301641,0.504651690207749,2.0475169931057,93.32737822273589,6.346414619725998,79.07029037461137,151.24927238574134,30.520915957731123,3.0236962618160095,0.08147826852608765,6.579013204103482,18.44319740296234,0.2078396475814343,1.75949577486441,0.543287146037392,easy,0.41238767706814117,0.5392543079412364,0.481424464140012
68,non_bullet,226.54736390032457,48.3050268735904,0.7703274552859876,0.6544775965032155,1.5789957302394393,160.25753657463696,41.52691566058427,42.659190105439336,243.3575323513815,69.1657890712518,5.101727993238569,0.14138605370458296,27.083742525552598,10.922906181408958,0.15662537024441098,2.0536661379095813,0.14880989024571556,medium,0.3150496910885188,0.37197180360422943,0.5261499804087365
69,bullet_hole,1065.4300658342827,144.66333335298378,0.3994252158937334,0.6548021144349307,2.0204941996062913,76.01231776093908,58.75837729291818,28.167935447452496,200.47036179203306,41.35968182682077,3.483118089730315,0.19914034759077281,12.188836410523123,4.885768484604819,0.566802259246981,1.533251691266392,0.5175571441336171,medium,0.7005551482544086,0.12154262478141208,0.38960451135227164
70,non_bullet,93.25037170982168,83.05031614878803,0.4634295989218512,0.1801791081135798,2.915670608897006,168.7766556429408,52.00396047335094,23.049483735152087,184.39446086182323,24.692498961349802,4.967503837843295,0.013726001170108183,21.784200222419894,11.416846696717549,0.44931946415055163,1.464392684328414,0.020205649298251707,medium,0.7530819345458487,0.6543727101267011,0.1199496540692878
71,bullet_hole,1379.9013020927953,40.00403829724305,0.6479142775090508,0.5785966999439717,1.6783290650500675,64.33125219446828,11.108481680491009,27.85679532056594,231.01683076912047,34.58706825983298,6.2479259627428405,0.16183250813261657,9.088875960345455,9.845270471244948,0.7879568659758807,1.316108218549337,0.8655393469690187,medium,0.2377838045297446,0.22944821314097222,0.11247302455827118
72,bullet_hole,275.1246561258234,148.06604502604674,0.5623066035288974,0.1527249759081769,2.0135400814355764,80.16423556914219,11.959992115800748,47.66204563105404,230.17960639097396,28.078505052101445,4.923144672718909,0.3972055892888925,22.16626058385093,17.144421883493575,0.7393018885287095,2.0678609231258553,0.4773593365785167,medium,0.18038187970599137,0.1860378277795715,0.16168882610603416
73,bullet_hole,247.47649319578602,53.3403533568176,0.7936286582217161,0.2855330022632331,1.9191990992764472,50.60056417921186,18.024711009957308,62.731707835796456,181.65628361220774,77.76146728593399,5.811790194467626,0.09785279673071304,15.41737099183667,8.937579795137815,0.894521243936498,2.1419306744792532,0.7411587589237216,medium,0.5875665113872514,0.1430896743199995,0.41047863324157025
74,bullet_hole,1426.63478230407,187.7406929845639,0.8981280409482779,0.08686889271607069,2.146999169870432,65.21478258424197,51.94964606903764,24.192772811923657,242.01069659501343,11.333038649200427,5.929818516534919,0.37658962740902857,21.429941541001554,9.902526391648063,0.2583453214145334,2.2201138133226284,0.42303421661132656,easy,0.5027221670186811,0.12029772103516362,0.429401589230819
75,ambiguous,597.2795703048698,58.285884841888816,0.595248085474465,0.22907442050298,2.6711295971424702,108.63661621468874,48.11557716771469,82.41799996253584,225.9789909645849,68.28782565340359,3.8033150006996834,0.0958883175501623,22.296171998649204,13.473064962832428,0.3581772414370435,1.5242583831512317,0.4100361476260821,medium,0.2238260317837423,0.7417646046523435,0.3580945425620471
