sample_id,label,area,perimeter,circularity,eccentricity,aspect_ratio,mean_intensity,std_intensity,min_intensity,max_intensity,contrast,entropy,edge_density,gradient_mean,gradient_std,contour_variance,fractal_dimension,hole_depth_estimate,difficulty_level,noise_level,blur_level,illumination_variance
11,bullet_hole,305.0,64.0,0.9357282803817918,0.6159001475613911,1.2693185388745103,73.55738067626953,42.268821716308594,18.0,194.0,42.268821716308594,3.6112436017008824,0.2222222222222222,175.4215545654297,150.1745147705078,0.09228750865528101,1.5,0.4253329634666443,medium,0.5,0.4,0.25
12,non_bullet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,easy,0.3,0.2,0.1
13,ambiguous,13.0,16.0,0.638136005267708,0.0,1.0,49.769229888916016,49.465065002441406,11.0,207.0,49.465065002441406,3.0269737273040924,0.35714285714285715,364.1086120605469,198.70584106445312,0.0,1.5,0.6111778914928436,hard,0.8,0.6,0.4
14,bullet_hole,549.0,90.0,0.851720674868082,0.4971757438757139,1.1525385624830518,62.16575622558594,36.903751373291016,13.0,187.0,36.903751373291016,3.3048254900135596,0.14363636363636365,130.24224853515625,154.0576629638672,0.05773412738231519,1.5,0.5143300294876099,medium,0.5,0.4,0.25
15,ambiguous,59.0,28.0,0.9456835016600863,0.5614480859413882,1.2084414421111553,52.084747314453125,36.1645393371582,15.0,187.0,36.1645393371582,3.377110636661282,0.36666666666666664,209.57891845703125,169.18568420410156,0.10171141632534446,1.5,0.593087911605835,hard,0.8,0.6,0.4
16,bullet_hole,2009.0,170.0,0.873558427798409,0.6260149057213379,1.282361806468608,72.91289520263672,46.02919387817383,17.0,255.0,46.02919387817383,3.4018869369325575,0.08308457711442786,97.84342193603516,156.36195373535156,0.09182151243643892,1.5,0.43036800622940063,easy,0.3,0.2,0.1
17,non_bullet,64.0,28.0,1.0,0.0,1.0,51.4375,1.509087085723877,47.0,55.0,1.509087085723877,0.11611221068939644,0.18461538461538463,158.75827026367188,172.57470703125,0.0,1.5,0.59814453125,easy,0.3,0.2,0.1
18,bullet_hole,477.0,82.0,0.8914572846754711,0.5140630854416153,1.165837531683293,73.73374938964844,38.713623046875,21.0,255.0,38.713623046875,3.3672475643408686,0.2280334728033473,139.5984344482422,155.55560302734375,0.06250585029030592,1.5,0.4239550828933716,hard,0.8,0.6,0.4
19,bullet_hole,305.0,64.0,0.9357282803817918,0.6159001475613911,1.2693185388745103,74.03934478759766,50.31154251098633,0.0,222.0,50.31154251098633,3.57865163448363,0.23529411764705882,210.6891632080078,206.30111694335938,0.09228750865528101,1.5,0.4215676188468933,medium,0.5,0.4,0.25
20,bullet_hole,1177.0,128.0,0.9027476936156005,0.5628558960345746,1.2098407173090895,81.58793640136719,40.872318267822266,20.0,191.0,40.872318267822266,3.6094227863948483,0.10950764006791172,103.62615203857422,118.19816589355469,0.07066375215406473,1.5,0.36259424686431885,easy,0.3,0.2,0.1
21,ambiguous,65.0,28.0,1.0,0.5159869054157161,1.1674105560988857,61.769229888916016,41.197750091552734,22.0,197.0,41.197750091552734,3.1804744044221596,0.25757575757575757,229.7298583984375,178.69815063476562,0.07724866299620221,1.5,0.5174278914928436,hard,0.8,0.6,0.4
22,bullet_hole,939.0,112.0,0.9406745859329232,0.15224220941003808,1.0117942086994376,77.24494171142578,50.07234191894531,11.0,223.0,50.07234191894531,3.661709095914767,0.10957446808510639,140.63095092773438,177.1378936767578,0.019813179500128574,1.5,0.3965238928794861,medium,0.5,0.4,0.25
23,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,medium,0.5,0.4,0.25
24,non_bullet,36.0,20.0,1.0,0.0,1.0,44.72222137451172,1.3664860725402832,42.0,48.0,1.3664860725402832,0.30954057525042333,0.2702702702702703,249.7655487060547,217.58509826660156,0.0,1.5,0.6506076455116272,easy,0.3,0.2,0.1
25,ambiguous,77.0,32.0,0.9449321644147696,0.47330088172828766,1.1352013187977588,70.09091186523438,44.07613754272461,16.0,255.0,44.07613754272461,3.7085864718717696,0.3717948717948718,239.19183349609375,168.4840087890625,0.07198465048982418,1.5,0.45241475105285645,hard,0.8,0.6,0.4
26,bullet_hole,2061.0,172.0,0.8754492237465794,0.5730714037671445,1.2202481050993395,68.67928314208984,45.22426223754883,14.0,205.0,45.22426223754883,3.361180923425884,0.07807953443258972,95.46837615966797,154.43045043945312,0.07521305352732657,1.5,0.4634431004524231,easy,0.3,0.2,0.1
27,bullet_hole,281.0,62.0,0.9186134603840567,0.5380675194843926,1.1863777722077768,70.7864761352539,44.29122543334961,11.0,210.0,44.29122543334961,3.672039984751571,0.22695035460992907,192.77804565429688,172.6280059814453,0.0749575840510627,1.5,0.44698065519332886,medium,0.5,0.4,0.25
28,non_bullet,196.0,52.0,0.9108759761477522,0.0,1.0,43.479591369628906,2.5019569396972656,36.0,52.0,2.5019569396972656,0.5543997544215638,0.09644670050761421,114.34794616699219,171.41212463378906,0.0,1.5,0.6603156924247742,medium,0.5,0.4,0.25
29,bullet_hole,239.0,60.0,0.8342673822215485,0.4176804119104327,1.100601446361511,78.61924743652344,38.53609848022461,24.0,201.0,38.53609848022461,3.6285490999621826,0.2916666666666667,173.58609008789062,148.6392059326172,0.050529861409096384,1.5,0.38578712940216064,hard,0.8,0.6,0.4
30,bullet_hole,2071.0,204.0,0.6253593219365746,0.7922960484919475,1.6389765133298049,73.16996765136719,40.868682861328125,16.0,218.0,40.868682861328125,3.5660406364064583,0.14044401544401544,114.01969146728516,155.08702087402344,0.28867383067344904,1.5,0.42835962772369385,medium,0.5,0.4,0.25
31,non_bullet,36.0,20.0,1.0,0.0,1.0,48.11111068725586,1.5234788656234741,45.0,51.0,1.5234788656234741,0.9182929632342975,0.32432432432432434,242.5210723876953,210.92184448242188,0.0,1.5,0.6241319477558136,easy,0.3,0.2,0.1
32,ambiguous,101.0,38.0,0.8789497445784811,0.383758712351711,1.082914926828171,61.46534729003906,35.06191635131836,17.0,194.0,35.06191635131836,3.382395429615996,0.3333333333333333,209.54595947265625,157.92332458496094,0.047605591488498744,1.5,0.5198019742965698,medium,0.5,0.4,0.25
33,non_bullet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,medium,0.5,0.4,0.25
34,bullet_hole,211.0,54.0,0.9092949927025002,0.5611855434799311,1.2081816078816412,57.12322235107422,41.97724533081055,10.0,201.0,41.97724533081055,3.481430724846147,0.22169811320754718,189.27369689941406,186.6183624267578,0.07704028055793188,1.5,0.5537248253822327,hard,0.8,0.6,0.4
35,bullet_hole,1059.0,124.0,0.865490796028933,0.5209402285980964,1.1715182295515265,65.23418426513672,44.29212188720703,15.0,209.0,44.29212188720703,3.2660536769530695,0.10943396226415095,122.88806915283203,177.68414306640625,0.059363420627332096,1.5,0.4903579354286194,medium,0.5,0.4,0.25
36,bullet_hole,1135.0,124.0,0.9276034499460234,0.4872507101937355,1.1451314710483533,80.12158966064453,38.97611618041992,0.0,187.0,38.97611618041992,3.7061574014967587,0.12940140845070422,102.3957290649414,113.91776275634766,0.05103622469283891,1.5,0.3740500807762146,medium,0.5,0.4,0.25
37,ambiguous,99.0,36.0,0.9599310878561936,0.5929139246391588,1.2418256892027135,70.71717071533203,36.87216567993164,20.0,205.0,36.87216567993164,3.2665049212160535,0.3,235.6217041015625,189.68994140625,0.09496703863355029,1.5,0.4475221037864685,medium,0.5,0.4,0.25
38,bullet_hole,399.0,76.0,0.8680716541311007,0.634546843468698,1.2938544248345976,66.54887390136719,46.13956069946289,0.0,208.0,46.13956069946289,3.0681972134316147,0.2,168.6461639404297,205.8506317138672,0.09874267438501952,1.5,0.48008692264556885,medium,0.5,0.4,0.25
39,bullet_hole,691.0,98.0,0.9041401596853444,0.6098122338063918,1.261756450422968,75.29377746582031,41.99006652832031,14.0,191.0,41.99006652832031,3.6586719604669726,0.1531791907514451,132.16920471191406,133.24668884277344,0.08743575217170826,1.5,0.4117673635482788,medium,0.5,0.4,0.25
40,ambiguous,41.0,24.0,0.894481240094175,0.5345226543247901,1.1832157520836963,71.17073059082031,56.58401870727539,17.0,213.0,56.58401870727539,3.3357333538403435,0.35714285714285715,280.4664611816406,188.406494140625,0.06549714665030876,1.5,0.4439786672592163,medium,0.5,0.4,0.25
41,bullet_hole,513.0,84.0,0.9136264348430597,0.5831596231665717,1.2309848913464272,77.35087585449219,42.75691223144531,25.0,221.0,42.75691223144531,3.496851568836717,0.16342412451361868,154.53250122070312,181.43336486816406,0.08574341567093709,1.5,0.3956962823867798,medium,0.5,0.4,0.25
42,bullet_hole,1317.0,134.0,0.9216924759517342,0.6095141628505621,1.2613915970403082,78.39179992675781,46.79667282104492,17.0,212.0,46.79667282104492,3.5798737532156166,0.09939301972685888,115.44673156738281,157.42649841308594,0.08739844737735046,1.5,0.3875640630722046,easy,0.3,0.2,0.1
43,bullet_hole,335.0,64.0,1.0,0.6083732527670218,1.2599994690045515,82.41492462158203,36.57171630859375,20.0,188.0,36.57171630859375,3.6082332313510146,0.19642857142857142,150.28099060058594,129.09092712402344,0.09171016957504487,1.5,0.3561334013938904,medium,0.5,0.4,0.25
44,non_bullet,100.0,36.0,0.9696273614709027,0.0,1.0,46.900001525878906,2.4758834838867188,38.0,53.0,2.4758834838867188,1.0384106430861963,0.1782178217821782,119.0204849243164,143.72154235839844,0.0,1.5,0.633593738079071,medium,0.5,0.4,0.25
45,non_bullet,144.0,44.0,0.9346887228992934,0.0,1.0,63.6875,3.7536439895629883,55.0,75.0,3.7536439895629883,1.245891306793723,0.14482758620689656,75.9972915649414,89.58489227294922,0.0,1.5,0.50244140625,hard,0.8,0.6,0.4
46,non_bullet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,easy,0.3,0.2,0.1
47,bullet_hole,1627.0,150.0,0.9086882217179416,0.5583310158766587,1.205373590631331,70.79655456542969,45.30990982055664,19.0,206.0,45.30990982055664,3.2332978264150265,0.09090909090909091,102.66337585449219,162.89512634277344,0.07010894888528547,1.5,0.44690191745758057,easy,0.3,0.2,0.1
48,non_bullet,100.0,36.0,0.9696273614709027,0.0,1.0,57.790000915527344,2.210407018661499,52.0,65.0,2.210407018661499,0.6362070174308101,0.19801980198019803,92.0040054321289,110.56609344482422,0.0,1.5,0.5485156178474426,medium,0.5,0.4,0.25
49,non_bullet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,easy,0.3,0.2,0.1
50,non_bullet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,medium,0.5,0.4,0.25
51,bullet_hole,659.0,96.0,0.8985718569839543,0.5858797613780653,1.233961508479191,70.23368835449219,40.37833023071289,22.0,196.0,40.37833023071289,3.239465877901252,0.1393939393939394,133.56634521484375,168.71961975097656,0.07549416594401503,1.5,0.4512993097305298,medium,0.5,0.4,0.25
52,bullet_hole,325.0,64.0,0.9970875118822371,0.2545728410137494,1.0340687377857036,81.27384948730469,37.21292495727539,12.0,255.0,37.21292495727539,3.703872628622294,0.2822085889570552,156.78932189941406,128.08529663085938,0.03529533125411848,1.5,0.36504805088043213,hard,0.8,0.6,0.4
53,bullet_hole,285.0,62.0,0.9316898085745772,0.5166768820779614,1.1679779247255684,71.48771667480469,36.96917724609375,17.0,189.0,36.96917724609375,3.4271515012782605,0.2062937062937063,159.64334106445312,150.66917419433594,0.06697928567963786,1.5,0.4415022134780884,medium,0.5,0.4,0.25
54,ambiguous,17.0,12.0,1.0,0.5498417265377494,1.197218695637918,50.82352828979492,62.535858154296875,16.0,226.0,62.535858154296875,2.372084484318752,0.5,320.529296875,249.9619598388672,0.20113847864479756,1.5,0.6029411852359772,medium,0.5,0.4,0.25
55,ambiguous,23.0,16.0,1.0,0.63245564792026,1.2909940835920601,58.78260803222656,26.281017303466797,14.0,103.0,26.281017303466797,3.174871366553816,0.4583333333333333,309.3808288574219,181.63134765625,0.11474758678724171,1.5,0.54076087474823,medium,0.5,0.4,0.25
56,bullet_hole,379.0,70.0,0.971970298340848,0.6395613888118671,1.300829759332794,75.66226959228516,39.49171829223633,19.0,214.0,39.49171829223633,3.5788065831842326,0.2026315789473684,167.10440063476562,175.3157196044922,0.10176728932305175,1.5,0.4088885188102722,medium,0.5,0.4,0.25
57,bullet_hole,381.0,72.0,0.9235700623355081,0.3707568027803029,1.0767391138740312,78.6797866821289,45.420719146728516,14.0,218.0,45.420719146728516,3.769170212854007,0.18324607329842932,176.01919555664062,169.55172729492188,0.03687923316818082,1.5,0.3853141665458679,hard,0.8,0.6,0.4
58,non_bullet,64.0,28.0,1.0,0.0,1.0,54.109375,2.3124473094940186,49.0,58.0,2.3124473094940186,0.8571455611910235,0.16923076923076924,130.4772186279297,137.90408325195312,0.0,1.5,0.5772705078125,medium,0.5,0.4,0.25
59,non_bullet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,medium,0.5,0.4,0.25
60,bullet_hole,113.0,40.0,0.887499924084429,0.00042112468224757857,0.9999999113269971,77.77876281738281,42.95783996582031,15.0,255.0,42.95783996582031,3.753388813867977,0.3157894736842105,223.48318481445312,146.9418182373047,0.07018675218999378,1.5,0.3923534154891968,hard,0.8,0.6,0.4
61,bullet_hole,455.0,78.0,0.9397926739963233,0.4157117999357785,1.0995094812828157,76.36044311523438,46.235206604003906,0.0,255.0,46.235206604003906,3.6974144073662734,0.20833333333333334,171.57675170898438,167.7124786376953,0.040661044859558106,1.5,0.40343403816223145,hard,0.8,0.6,0.4
62,non_bullet,64.0,28.0,1.0,0.0,1.0,69.34375,2.463602304458618,63.0,74.0,2.463602304458618,0.918331637987448,0.3230769230769231,102.5303726196289,103.02680206298828,0.0,1.5,0.458251953125,medium,0.5,0.4,0.25
63,non_bullet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,medium,0.5,0.4,0.25
64,bullet_hole,323.0,66.0,0.9318038814293408,0.6399539490663908,1.3013829198284543,82.65015411376953,51.14265441894531,20.0,224.0,51.14265441894531,3.7656840120552837,0.23765432098765432,208.6483154296875,190.3262481689453,0.10228233517107659,1.5,0.35429567098617554,medium,0.5,0.4,0.25
65,bullet_hole,1709.0,154.0,0.9055459343495648,0.3789727318364881,1.0806045876078525,77.33235931396484,41.09014129638672,28.0,196.0,41.09014129638672,3.262444548887476,0.08654970760233918,89.08126831054688,138.06222534179688,0.030015473276711724,1.5,0.39584094285964966,easy,0.3,0.2,0.1
66,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,easy,0.3,0.2,0.1
67,non_bullet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,medium,0.5,0.4,0.25
68,ambiguous,69.0,28.0,1.0,0.636565752883085,1.2966424834188677,56.18840408325195,37.699913024902344,13.0,215.0,37.699913024902344,3.229654514585312,0.4142857142857143,280.14654541015625,215.66717529296875,0.12558850079960732,1.5,0.5610280930995941,easy,0.3,0.2,0.1
69,ambiguous,53.0,26.0,0.9852331975973416,0.756418293348742,1.5288454064389745,64.69811248779297,48.18619155883789,21.0,203.0,48.18619155883789,3.246037014353006,0.3333333333333333,270.4979248046875,182.13504028320312,0.15891088814774154,1.5,0.49454599618911743,easy,0.3,0.2,0.1
70,bullet_hole,427.0,78.0,0.8819592786734727,0.6278948990306494,1.2848545539934144,78.10304260253906,48.99609375,16.0,223.0,48.99609375,3.6171688301090588,0.1939252336448598,184.16766357421875,195.9027557373047,0.09184487895532124,1.5,0.3898199796676636,medium,0.5,0.4,0.25
71,bullet_hole,111.0,40.0,0.8717919608262976,0.3681106761552996,1.0755207655566366,63.52252197265625,40.954124450683594,17.0,203.0,40.954124450683594,3.423284741593341,0.3125,215.84182739257812,181.77603149414062,0.062100089804565474,1.5,0.503730297088623,hard,0.8,0.6,0.4
72,bullet_hole,1099.0,124.0,0.8981816665116122,0.5518849533245956,1.199155356127726,68.2929916381836,38.912696838378906,17.0,198.0,38.912696838378906,2.932635433894986,0.11454545454545455,108.4796142578125,166.2993927001953,0.06677012336989613,1.5,0.4664610028266907,medium,0.5,0.4,0.25
73,ambiguous,101.0,32.0,1.0,0.00043372844443155274,0.9999999059398138,67.12871551513672,34.2445068359375,29.0,211.0,34.2445068359375,3.2526976903008262,0.2647058823529412,229.88687133789062,187.63113403320312,0.0479230946329246,1.5,0.4755569100379944,medium,0.5,0.4,0.25
74,bullet_hole,111.0,40.0,0.8717919608262976,0.6862218912305768,1.3747737778532287,58.783782958984375,42.209774017333984,18.0,212.0,42.209774017333984,3.25513531156984,0.30357142857142855,213.93360900878906,203.1299285888672,0.12695597323977928,1.5,0.5407516956329346,hard,0.8,0.6,0.4
75,bullet_hole,465.0,80.0,0.9130253648068734,0.6395731375064907,1.3008463123395182,72.01935577392578,48.827430725097656,0.0,224.0,48.827430725097656,3.6031124204251888,0.23390557939914164,179.98748779296875,195.46546936035156,0.08527375417612701,1.5,0.43734878301620483,medium,0.5,0.4,0.25
76,bullet_hole,491.0,84.0,0.8744455740895561,0.6508289548107841,1.3171335540535898,62.8961296081543,39.76503372192383,10.0,255.0,39.76503372192383,3.21874007520045,0.2540650406504065,153.24185180664062,174.4483184814453,0.10234584300841112,1.5,0.5086239874362946,hard,0.8,0.6,0.4
77,non_bullet,196.0,52.0,0.9108759761477522,0.0,1.0,61.93877410888672,2.512484312057495,55.0,68.0,2.512484312057495,0.9068244742978139,0.1218274111675127,104.50003814697266,154.7794952392578,0.0,1.5,0.5161033272743225,medium,0.5,0.4,0.25
78,bullet_hole,69.0,32.0,0.8467573940859623,0.0004728707611783058,0.9999998881966153,64.50724792480469,40.66035461425781,23.0,210.0,40.66035461425781,3.2596827636244097,0.3142857142857143,241.1482391357422,178.30201721191406,0.0,1.5,0.4960371255874634,hard,0.8,0.6,0.4
79,bullet_hole,1127.0,122.0,0.95151166900237,0.6428253420637219,1.3054611765745456,76.51197814941406,44.47865676879883,17.0,197.0,44.47865676879883,3.4947892047865214,0.10726950354609929,113.38578796386719,142.2841339111328,0.08253633925480452,1.5,0.40225017070770264,easy,0.3,0.2,0.1
80,bullet_hole,2071.0,172.0,0.8796969152737342,0.6437939799808525,1.3068497597699964,79.91018676757812,44.697021484375,17.0,212.0,44.697021484375,3.424448625165902,0.0805984555984556,93.1935043334961,149.40768432617188,0.09013322427079888,1.5,0.3757016658782959,easy,0.3,0.2,0.1
81,ambiguous,105.0,38.0,0.9137596354528763,0.49726492989843696,1.1526063444157295,61.019046783447266,32.336029052734375,19.0,207.0,32.336029052734375,3.3603809006313496,0.2641509433962264,207.05560302734375,175.46542358398438,0.06557310951503889,1.5,0.5232886970043182,easy,0.3,0.2,0.1
82,bullet_hole,1039.0,116.0,0.9703076001299696,0.42934026582814133,1.1072445377446472,75.66891479492188,42.81520462036133,0.0,209.0,42.81520462036133,3.602142570454358,0.11346153846153846,119.29534149169922,151.22523498535156,0.038018770258316334,1.5,0.40883660316467285,medium,0.5,0.4,0.25
83,bullet_hole,1351.0,136.0,0.9178831476579454,0.4955838225811067,1.1513307281603211,85.74759674072266,41.83453369140625,18.0,203.0,41.83453369140625,3.5299933736935225,0.10872781065088757,102.57177734375,138.06045532226562,0.0532623880539737,1.5,0.33009690046310425,easy,0.3,0.2,0.1
84,bullet_hole,1108.0,136.0,0.7527864749111796,0.8019408851682799,1.673910715408568,78.92328643798828,44.82807540893555,13.0,201.0,44.82807540893555,3.7684218598578245,0.2164111812443643,149.56549072265625,150.8311767578125,0.19614109484465087,1.5,0.38341182470321655,medium,0.5,0.4,0.25
85,non_bullet,36.0,20.0,1.0,0.0,1.0,67.16666412353516,2.420973062515259,63.0,72.0,2.420973062515259,0.3650946866066799,0.35135135135135137,188.62948608398438,165.52566528320312,0.0,1.5,0.4752604365348816,medium,0.5,0.4,0.25
86,bullet_hole,653.0,94.0,0.9286826629977204,0.5680844158602993,1.2151106079479053,70.99234008789062,41.48412322998047,15.0,191.0,41.48412322998047,3.510959334299108,0.13149847094801223,132.81552124023438,147.52871704101562,0.07684827277931773,1.5,0.4453723430633545,medium,0.5,0.4,0.25
87,non_bullet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,medium,0.5,0.4,0.25
88,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,easy,0.3,0.2,0.1
89,bullet_hole,937.0,112.0,0.938671019189722,0.583443710537826,1.2312941366949686,79.48665618896484,47.88555908203125,19.0,215.0,47.88555908203125,3.495810058807102,0.11940298507462686,134.1302032470703,169.1568603515625,0.07998126453726098,1.5,0.37901049852371216,easy,0.3,0.2,0.1
90,non_bullet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,medium,0.5,0.4,0.25
91,ambiguous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,easy,0.3,0.2,0.1
92,non_bullet,36.0,20.0,1.0,0.0,1.0,65.86111450195312,1.3365123271942139,63.0,68.0,1.3365123271942139,0.18311921792613722,0.35135135135135137,174.21302795410156,150.49522399902344,0.0,1.5,0.4854600429534912,easy,0.3,0.2,0.1
93,bullet_hole,111.0,40.0,0.8717919608262976,0.3681106761552996,1.0755207655566366,68.41441345214844,43.626686096191406,19.0,219.0,43.626686096191406,3.5194612099455895,0.3125,227.51019287109375,179.13369750976562,0.062100089804565474,1.5,0.46551239490509033,hard,0.8,0.6,0.4
94,ambiguous,99.0,36.0,0.9599310878561936,0.5929139246391588,1.2418256892027135,65.57575988769531,35.891273498535156,18.0,202.0,35.891273498535156,3.342813865195237,0.24,226.4244384765625,176.7511444091797,0.09496703863355029,1.5,0.48768937587738037,easy,0.3,0.2,0.1
95,non_bullet,100.0,36.0,0.9696273614709027,0.0,1.0,52.40999984741211,4.37514591217041,42.0,66.0,4.37514591217041,1.3787997682939979,0.26732673267326734,106.80464935302734,118.1651611328125,0.0,1.5,0.5905468761920929,hard,0.8,0.6,0.4
96,non_bullet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,medium,0.5,0.4,0.25
97,bullet_hole,303.0,66.0,0.8741070466659141,0.6339171692044336,1.2929902658465047,56.29372787475586,37.29884719848633,0.0,193.0,37.29884719848633,3.25259485434159,0.18092105263157895,161.29525756835938,177.76712036132812,0.0999929755195741,1.5,0.5602052509784698,medium,0.5,0.4,0.25
98,bullet_hole,1777.0,160.0,0.8722828351892173,0.5391790909149652,1.1873788685789672,83.49071502685547,42.12956619262695,32.0,207.0,42.12956619262695,3.2484025621206998,0.0843644544431946,91.9311752319336,141.63165283203125,0.06219176592251709,1.5,0.34772878885269165,easy,0.3,0.2,0.1
99,bullet_hole,1197.0,124.0,0.9782742991941763,0.6464681973615617,1.3107173853747787,70.8404312133789,46.229576110839844,22.0,255.0,46.229576110839844,3.2391305478659382,0.10684474123539232,120.74478149414062,182.5203399658203,0.08834052194579098,1.5,0.4465591311454773,medium,0.5,0.4,0.25
100,bullet_hole,881.0,116.0,0.8227536051150176,0.6256600424005825,1.281893703206161,68.23609161376953,40.17121505737305,18.0,196.0,40.17121505737305,3.321468620682948,0.13151927437641722,121.43585205078125,160.12435913085938,0.09181031668247748,1.5,0.46690553426742554,medium,0.5,0.4,0.25
101,bullet_hole,1247.0,130.0,0.9272345653951866,0.5925133375839395,1.2413714110040133,73.65677642822266,40.930545806884766,18.0,197.0,40.930545806884766,3.4788447567610974,0.10817307692307693,107.62162017822266,144.30567932128906,0.08285692512518203,1.5,0.4245564341545105,medium,0.5,0.4,0.25
